Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade
STU01134,23,Female,5.5,92.1,6.5,9.7,4.4,3.51,Yes,Online,Poor,Good,Yes,2,High,3.1,A
STU01135,21,Male,2.59,82.5,7.3,5.4,4.5,3.06,Yes,Online,Good,Excellent,Yes,1,Middle,5.2,B
STU01136,21,Male,5.96,84.4,5.7,8.2,1.5,2.82,No,Hybrid,Average,Excellent,No,2,High,4.8,B
STU01137,24,Male,7.31,75.3,7.3,5.2,6.4,3.62,No,Online,Average,Poor,No,2,Middle,4.1,A
STU01138,24,Male,7.43,74.6,8.7,8.1,3.3,2.91,Yes,Offline,Poor,Good,No,3,Middle,5.7,B
STU01139,21,Female,3.73,82.7,6.7,9,3.9,2.71,Yes,Online,Good,Good,No,1,High,3.5,B
STU01140,20,Male,4.44,66.8,6.5,3.5,2.4,2.62,Yes,Online,Poor,Average,Yes,1,High,3.1,B
STU01141,24,Female,7.52,95.2,7.5,5.8,3,2.43,No,Offline,Good,Good,Yes,2,Middle,1,A
STU01142,17,Female,4.81,77.1,6,5,4.3,3.54,No,Offline,Good,Good,Yes,2,Low,3.8,B
STU01143,23,Male,6.92,77.7,8.7,7,4,3.14,No,Online,Average,Excellent,No,0,Low,5.5,B
STU01144,17,Male,3.06,75.9,8.3,4.1,5,2.4,No,Hybrid,Poor,Poor,No,0,Low,7.6,C
STU01145,20,Female,7.77,82.2,8,3.1,1.4,3.33,Yes,Online,Good,Average,No,2,Middle,4,A
STU01146,19,Female,7.05,86.1,7.2,6.7,2.4,2.73,No,Online,Poor,Excellent,Yes,3,Middle,6,A
STU01147,18,Female,5.93,87.9,7.3,6,3.5,2.73,Yes,Hybrid,Good,Good,No,4,High,4.2,A
STU01148,23,Male,3.4,74.2,7.6,5.1,5.9,2.59,Yes,Online,Average,Excellent,No,1,Middle,5.4,B
STU01149,24,Female,4.68,69.8,5.7,5.6,2.6,3.24,No,Online,Good,Poor,No,3,Middle,3.6,B
STU01150,23,Female,5.3,79.5,6.4,4.4,2.5,3.66,No,Offline,Good,Good,No,2,Low,1,A
STU01151,17,Female,5.53,79.6,6.6,4.9,1.9,2.96,No,Offline,Average,Good,No,1,High,5.3,A
STU01152,18,Male,4.79,73.5,8.3,5.7,3.9,4,No,Online,Average,Poor,Yes,2,Middle,3.7,A
STU01153,22,Female,4.56,93,9.4,5.5,0.5,2.71,Yes,Hybrid,Average,Good,Yes,1,Middle,6.1,A
STU01154,22,Female,5.38,70.6,6.9,1.3,3.3,2.97,No,Online,Poor,Good,Yes,3,Middle,3,B
STU01155,24,Male,7.79,72,7.3,9,5.6,2.85,No,Hybrid,Average,Average,Yes,2,Low,7.8,A
STU01156,20,Female,0.98,90.1,7.3,5.9,3.1,2.31,Yes,Hybrid,Poor,Average,Yes,0,Low,6.3,D
STU01157,22,Male,2.26,76.8,6.4,3.8,1.5,2.99,No,Offline,Poor,Good,Yes,0,Middle,3.3,A
STU01158,23,Male,1.91,78.8,6.4,5.2,4.2,2.34,No,Online,Average,Good,Yes,0,Middle,6,C
STU01159,22,Male,3.63,72.2,7.2,5.1,2.5,2.62,No,Online,Good,Excellent,No,0,Middle,4.9,B
STU01160,19,Female,1.52,68.3,8.5,9.7,1.9,2.65,No,Offline,Average,Average,No,0,Middle,6.4,D
STU01161,19,Male,6.11,73.4,5.5,5.5,5.3,2.64,No,Hybrid,Good,Average,No,2,High,3.9,B
STU01162,24,Male,5.19,63.8,8,5.6,4.5,3.45,Yes,Online,Average,Excellent,Yes,0,High,1.9,B
STU01163,19,Female,4.49,87.8,5.6,8.1,3.5,3.21,Yes,Offline,Good,Excellent,Yes,2,Middle,4.4,C
STU01164,22,Male,3.64,83.5,8,3.9,4.4,3.3,Yes,Offline,Average,Poor,Yes,3,Middle,5.7,A
STU01165,20,Female,5.31,99.4,6.8,8.9,3.3,2.99,No,Offline,Average,Good,No,1,Middle,3.3,B
STU01166,21,Female,5.36,79.8,5.7,6.4,4.6,3.1,No,Offline,Poor,Average,No,1,Low,2.5,B
STU01167,21,Female,5.66,75.2,5.3,6.6,6.2,2.84,No,Online,Good,Poor,Yes,2,High,3.5,B
STU01168,24,Female,3.54,90.5,6.7,6.7,7.5,3.84,No,Hybrid,Poor,Average,No,1,Middle,5.8,C
STU01169,18,Female,6.3,75.4,8.1,6.3,3.9,3.42,No,Offline,Poor,Average,Yes,0,High,3,A
STU01170,21,Male,2.06,90.5,6.2,4.4,5.1,2.41,Yes,Offline,Average,Excellent,No,1,High,4.2,B
STU01171,21,Female,7.5,75.7,7.1,2.1,4.9,2.72,No,Hybrid,Poor,Good,Yes,1,Middle,2.5,A
STU01172,19,Male,0.56,62.6,5.9,6.6,7.4,3.3,No,Offline,Average,Excellent,Yes,1,Low,8.5,D
STU01173,19,Female,3.81,77.2,5.8,8.1,2.3,2.36,Yes,Offline,Average,Good,No,1,Middle,7.3,D
STU01174,22,Male,2.6,77.5,6.4,4.4,1.8,3.32,No,Offline,Average,Good,No,2,Middle,7.5,A
STU01175,24,Female,6.58,85.7,5.7,4.7,6.4,2.46,No,Offline,Average,Good,No,1,High,4.5,B
STU01176,18,Female,2.03,76.1,7.2,6.3,4.3,3.55,No,Offline,Poor,Excellent,No,0,Low,5.6,C
STU01177,24,Female,8.64,83,5.1,6.6,6,2.69,No,Online,Good,Good,Yes,2,Middle,5.4,A
STU01178,17,Male,1.91,82.9,8.8,7.5,3.7,2.63,No,Hybrid,Average,Good,Yes,2,High,6.2,C
STU01179,23,Male,9.06,71.9,6.3,1,6.6,3.16,Yes,Offline,Average,Excellent,No,2,High,2.9,A
STU01180,18,Female,5.9,69.5,6.1,3,5.3,2.96,Yes,Hybrid,Poor,Average,No,3,Low,5.3,B
STU01181,18,Female,5.06,73.1,8.2,5.5,4.9,2.26,No,Hybrid,Good,Good,No,2,High,5.2,B
STU01182,20,Male,5.87,64.4,6.5,6.9,2.8,2.94,No,Offline,Poor,Excellent,Yes,2,Low,2.5,B
STU01183,24,Non-Binary,9.39,81.2,8.3,6.5,2.7,3.04,No,Offline,Poor,Excellent,No,0,High,3.2,A
STU01184,22,Female,6.79,86.7,5.9,4.6,7.5,1.83,No,Online,Good,Average,Yes,1,Middle,5.4,B
STU01185,20,Male,0.53,77.2,6,4.3,3.5,2.53,Yes,Hybrid,Poor,Good,No,2,High,7.9,C
STU01186,18,Female,7.39,74,6,5,2.8,3.83,Yes,Online,Good,Good,No,3,Middle,4.6,A
STU01187,18,Female,5.46,68.8,8.9,2,6.1,2.76,No,Online,Average,Average,No,3,Middle,3.4,A
STU01188,18,Male,1.77,86.7,4.9,10,3.3,2.92,Yes,Hybrid,Average,Good,No,0,Middle,5.6,D
STU01189,21,Male,6.52,90.8,7.1,10,1.3,3.32,No,Offline,Average,Average,Yes,1,Low,5.5,A
STU01190,24,Female,2.58,59,9.1,5.5,3.9,3.67,Yes,Online,Good,Average,Yes,0,Middle,1.3,B
STU01191,23,Female,5.36,100,6.2,5.4,3.8,3.3,No,Hybrid,Poor,Good,No,1,High,2.3,A
STU01192,23,Male,5.47,95.5,8.3,4.4,6.1,2.58,Yes,Hybrid,Average,Good,Yes,2,High,7,B
STU01193,20,Female,3.7,75.1,7.8,1.6,3.6,2.54,No,Offline,Average,Good,No,2,High,5,B
STU01194,18,Female,6.3,80.2,7.7,6.6,3.7,3.01,No,Hybrid,Average,Good,No,2,High,2.5,A
STU01195,23,Female,2.96,81.8,7.1,5.9,3.9,3.13,Yes,Offline,Good,Average,No,3,High,2,A
STU01196,19,Male,5.38,84.1,6.6,6.8,2.3,3.21,No,Offline,Good,Average,No,2,High,5.6,A
STU01197,24,Female,3.91,76.7,6.1,8.2,1.1,2.27,Yes,Offline,Average,Poor,No,2,Low,5.6,C
STU01198,23,Male,4.63,84.3,7.2,4.6,6.5,2.85,No,Hybrid,Poor,Average,No,3,High,3.7,A
STU01199,22,Male,8.85,86.6,7.8,6.8,2.1,3.11,Yes,Offline,Poor,Good,Yes,1,Middle,4,A
STU01200,24,Male,5.22,100,6.7,4.9,6.4,3.17,No,Offline,Average,Good,No,2,High,4.2,A
STU01201,22,Female,2.83,79.6,8.2,2,2.5,2.67,No,Hybrid,Average,Average,No,0,Middle,4.2,A
STU01202,23,Female,4.77,74,7.9,3.1,4.5,2.4,Yes,Online,Poor,Average,Yes,2,Middle,1.7,A
STU01203,19,Male,3.46,90.2,7.4,4.8,4.3,3.31,No,Hybrid,Poor,Good,No,2,Low,3,B
STU01204,22,Female,5.05,80,6.6,4.4,3.4,3.25,Yes,Offline,Average,Average,No,0,Middle,5.5,B
STU01205,21,Male,5.32,81.8,7.7,6,4.1,3.73,Yes,Hybrid,Average,Excellent,No,2,Low,4.5,A
STU01206,23,Male,5.17,81.2,7.2,4.5,4.9,2.89,Yes,Hybrid,Good,Good,Yes,2,High,4.6,A
STU01207,21,Non-Binary,5.17,76.8,9.4,4.3,4,3.32,No,Offline,Average,Average,No,2,Middle,3.1,A
STU01208,23,Female,3.91,75.9,7.3,6.2,3.8,3.42,No,Hybrid,Good,Average,Yes,1,Middle,5.6,B
STU01209,17,Male,5.9,75.7,7.8,5.3,3.2,2.39,No,Offline,Average,Good,No,0,Low,4.8,B
STU01210,17,Female,7.11,72.9,5.5,8.6,8.5,2.55,Yes,Online,Good,Poor,No,1,Low,6.6,B
STU01211,17,Male,3.76,76,7.1,5.8,5,3.1,Yes,Online,Good,Average,No,0,Middle,4.5,C
STU01212,22,Male,4.88,98.2,8.9,4.6,4.7,3.45,No,Offline,Average,Average,Yes,2,Middle,3.1,A
STU01213,21,Female,5.12,79.7,7.5,3.8,3.2,3.12,No,Hybrid,Poor,Good,Yes,2,Middle,3.8,A
STU01214,21,Female,7.51,72.6,8.1,7.3,3,3.13,No,Hybrid,Average,Good,Yes,2,Low,5.5,A
STU01215,21,Male,7.16,70.6,6.7,5.2,3.9,4,No,Offline,Average,Poor,Yes,2,Middle,3.8,A
STU01216,19,Female,3.54,91.9,6.4,2.3,3.7,3.64,No,Online,Good,Good,No,1,High,3.9,A
STU01217,21,Female,5.14,74.4,7.3,6.4,3,2.32,No,Hybrid,Average,Good,No,1,Middle,4,B
STU01218,19,Male,2.01,81.8,5.7,5.6,3.5,2.59,No,Hybrid,Poor,Good,Yes,1,Middle,6.5,C
STU01219,17,Female,3.07,63.4,6.6,6.8,4.8,3.04,No,Offline,Average,Average,Yes,1,Middle,6.3,D
STU01220,17,Female,5.03,60,9.6,6.5,4.8,3.01,No,Online,Average,Good,No,4,Middle,2.9,A
STU01221,22,Female,6.26,82.7,6.9,2.9,1.6,3.49,No,Offline,Average,Excellent,No,4,Middle,4.4,A
STU01222,23,Female,6.91,63.9,6.3,6.9,1.5,3.46,Yes,Online,Poor,Poor,Yes,1,Middle,4.1,A
STU01223,17,Female,4.38,82.4,8.6,2.9,4.6,2.69,No,Offline,Average,Average,Yes,1,High,8.5,B
STU01224,23,Male,2.29,88.6,7.5,4.7,3.2,2.71,Yes,Offline,Average,Average,Yes,1,Low,4.3,B
STU01225,23,Female,5.79,72.1,6.4,4.3,3.6,3.57,No,Offline,Average,Average,Yes,2,Low,2.7,A
STU01226,24,Female,4.65,75.2,7,4.3,5.5,2.4,No,Offline,Average,Average,Yes,2,Low,4.7,A
STU01227,22,Male,5.85,75.8,6.8,3.5,4.7,2.79,Yes,Offline,Poor,Excellent,Yes,4,Middle,3.5,B
STU01228,18,Female,5.32,73.2,6.3,3.4,3.4,3.19,Yes,Offline,Good,Excellent,No,1,Low,2.2,A
STU01229,18,Female,6.43,76.2,7.2,7.8,3.2,3.2,No,Online,Good,Average,No,1,Middle,1.7,A
STU01230,20,Female,6.31,75.9,7.1,1,4.8,3.05,No,Online,Poor,Good,Yes,4,High,2.6,A
STU01231,24,Male,6.69,77.9,6.4,3.1,4.3,3.44,No,Hybrid,Poor,Good,No,2,Low,2.6,A
STU01232,22,Male,4.08,80.6,6.6,6.2,3.7,3.23,No,Offline,Poor,Good,No,2,Middle,3.2,B
STU01233,20,Female,6.99,85,8.7,1.6,4.1,3.01,Yes,Online,Poor,Good,No,3,High,3.3,A
STU01234,20,Male,3.99,84.5,8.9,3.3,1.1,2.98,No,Offline,Average,Average,Yes,2,Low,1,A
STU01235,24,Female,5.17,80.6,7.2,2.2,0.5,2.91,No,Online,Average,Good,No,3,Low,4.3,A
STU01236,18,Male,8.72,72.6,4.2,1.8,4.3,3.35,No,Hybrid,Average,Good,No,3,Middle,3.1,A
STU01237,22,Male,5.71,84.9,7,4.4,5.4,2.92,No,Hybrid,Good,Good,Yes,2,Low,2.8,A
STU01238,18,Male,2.67,87.8,5.3,6.1,1.6,3.33,No,Offline,Good,Good,No,1,High,6,B
STU01239,20,Male,7.98,81.5,6.4,1,0.7,3.9,No,Online,Poor,Average,No,3,Low,4.3,A
STU01240,22,Female,7,76.5,5.1,6.4,4,3.04,Yes,Online,Average,Poor,No,0,Middle,3,A
STU01241,20,Male,7.28,100,9.1,4.9,3.6,3.34,Yes,Hybrid,Good,Excellent,Yes,4,Middle,4.5,A
STU01242,21,Male,5.39,58.5,6.9,3.4,3.5,2.59,Yes,Offline,Poor,Good,Yes,1,Low,7.7,C
STU01243,24,Male,5.69,86.1,8.7,4.3,3.7,2.58,No,Online,Poor,Excellent,No,2,Low,2.5,A
STU01244,23,Female,4.53,82.3,4.4,5,4.6,1.7,No,Offline,Good,Poor,Yes,0,Low,6.2,B
STU01245,22,Male,3.6,94.6,9,4.1,3.8,3,No,Online,Average,Good,No,1,High,2.3,A
STU01246,22,Female,8.06,97.9,7.2,4.3,5.3,3.87,Yes,Online,Average,Good,Yes,2,Middle,5.2,A
STU01247,23,Female,4.26,86.3,8.1,4.3,5.6,2.65,No,Offline,Poor,Excellent,No,3,Low,2.9,A
STU01248,20,Female,4.04,75.8,6.7,2.9,4.1,3.84,No,Online,Good,Poor,No,0,Middle,2.6,A
STU01249,21,Female,4.11,85.7,6.5,6,3.7,2.83,No,Online,Average,Average,Yes,2,Middle,6.2,B
STU01250,19,Female,8.72,69.1,4.4,8.8,3.4,2.94,Yes,Offline,Poor,Good,No,0,High,6.6,C
STU01251,23,Female,6.76,81,6.6,4.2,5.2,3.71,Yes,Online,Good,Excellent,Yes,2,Middle,2.6,A
STU01252,24,Male,4.26,72.9,4.5,5.8,4.5,4,Yes,Hybrid,Average,Excellent,Yes,2,High,4,A
STU01253,18,Male,4.91,85,6.5,9.3,6,3.64,No,Online,Average,Excellent,Yes,1,Middle,4.2,B
STU01254,20,Male,6.02,63.4,5.2,6,3.9,3.93,No,Hybrid,Average,Excellent,Yes,1,High,1.4,A
STU01255,23,Female,6.76,77,6.5,2.4,3.4,2.59,No,Hybrid,Good,Poor,Yes,3,Low,4,A
STU01256,23,Non-Binary,1.78,82.1,9.5,4.7,5.5,2.86,Yes,Offline,Good,Poor,No,0,Low,5.3,C
STU01257,22,Female,6.81,78.1,7.7,7.4,4.5,3.05,Yes,Hybrid,Poor,Average,Yes,1,High,3.4,B
STU01258,18,Male,4.56,77,7.5,3.7,2.4,3.02,No,Offline,Average,Average,Yes,2,High,6.5,B
STU01259,18,Female,3.63,73,7.4,4.4,5.8,2.3,No,Offline,Good,Excellent,Yes,1,Middle,3.7,B
STU01260,24,Male,4.22,77.9,6.7,2.3,2.8,3.67,Yes,Offline,Average,Excellent,Yes,0,Middle,4.4,A
STU01261,18,Male,6.58,94.3,5.9,3.7,3.8,2.95,No,Hybrid,Average,Average,No,3,Middle,5.9,A
STU01262,23,Male,8.52,74.6,7.9,6.4,5.8,3.87,No,Offline,Average,Good,Yes,1,Low,3.3,A
STU01263,19,Male,5.3,67.9,7.2,6.7,2.1,2.52,No,Offline,Poor,Excellent,No,1,Low,4,B
STU01264,17,Female,6.11,70.4,5.5,4.7,3.1,3.09,Yes,Hybrid,Average,Good,Yes,2,Low,4.2,A
STU01265,20,Male,3.37,76.1,8.5,5.1,3.6,3.5,Yes,Hybrid,Average,Average,No,1,Middle,6.3,C
STU01266,17,Male,5.98,86.9,8.9,4.7,3.1,2.13,No,Offline,Good,Good,Yes,3,Middle,5.1,A
STU01267,23,Female,6.65,77.7,6.7,6.8,3.8,2.36,Yes,Online,Average,Average,No,2,Low,6.3,A
STU01268,17,Female,2.02,87.7,8,8.7,3.3,2.94,No,Online,Average,Good,No,1,High,4.6,B
STU01269,23,Female,3.97,93.5,6.8,5.1,4.4,2.98,No,Offline,Poor,Good,Yes,1,Low,5.2,B
STU01270,17,Male,6.58,71.8,7.9,2.3,7.4,2.62,No,Offline,Good,Poor,No,3,Middle,1.6,A
STU01271,18,Female,1.48,82.4,6.2,6.7,3.5,3.5,No,Hybrid,Poor,Excellent,No,2,High,7.1,C
STU01272,21,Female,4.25,77.4,6,4.8,3,2.95,No,Hybrid,Good,Good,Yes,2,Low,5.1,B
STU01273,18,Male,6.2,89.1,8.2,3.4,2.8,2.66,Yes,Online,Poor,Good,No,3,Low,3.1,A
STU01274,18,Female,1.62,88.1,8.6,5,2.6,2.66,Yes,Hybrid,Poor,Excellent,No,3,Middle,4.3,B
STU01275,24,Male,4.21,83.9,7.5,4.9,3.9,3.08,Yes,Hybrid,Good,Average,No,3,Middle,3.8,A
STU01276,22,Male,5.11,69.5,7.9,4.1,5.5,2.76,No,Hybrid,Average,Average,No,1,Middle,4.6,A
STU01277,22,Female,6.78,76.9,8.3,4.7,5.2,3.28,No,Offline,Average,Excellent,Yes,3,Middle,2.3,A
STU01278,17,Female,2.44,79.3,7.6,8,5,3.46,No,Offline,Good,Average,No,2,High,4.4,B
STU01279,23,Male,7.22,79.4,10,3.7,5.3,3.41,Yes,Hybrid,Average,Good,No,4,Low,3.4,A
STU01280,24,Female,5.61,74.2,8.5,6.6,2.1,2.86,Yes,Hybrid,Poor,Average,Yes,2,High,2.3,B
STU01281,18,Female,7.39,82.5,6.8,4.6,5.8,2.8,No,Hybrid,Average,Poor,No,3,Low,1.8,A
STU01282,24,Female,7.33,84.3,6.8,3.8,3.3,4,Yes,Hybrid,Good,Good,Yes,3,Middle,2.8,A
STU01283,17,Male,5.68,83.2,7.1,7.7,1.3,3.43,Yes,Offline,Average,Average,No,3,Low,5.9,A
STU01284,22,Female,5.97,72.7,7.5,3,4.7,3.1,No,Online,Average,Good,Yes,3,Middle,2.2,A
STU01285,21,Male,1.52,76.4,6,7.1,3.4,2.56,No,Online,Good,Good,Yes,0,High,6.2,C
STU01286,20,Female,2.3,69,7.3,4.2,5.8,2.79,No,Hybrid,Average,Excellent,No,1,Low,3.5,B
STU01287,17,Male,2.99,73.1,6.2,3.2,2.8,2.87,No,Offline,Poor,Good,Yes,3,Middle,4,B
STU01288,24,Male,4.3,86,6.5,8.1,5.3,2.46,No,Offline,Good,Average,Yes,2,Middle,2.6,B
STU01289,21,Female,6.87,78.1,8.6,7.4,4.5,3.46,No,Offline,Poor,Excellent,Yes,2,Low,4.4,A
STU01290,20,Male,1.43,78.4,7.5,8.5,2.7,2.29,Yes,Online,Average,Good,No,0,High,4.4,D
STU01291,19,Male,4.36,90.3,6.9,5.8,4.8,3,Yes,Hybrid,Average,Good,No,3,High,5.8,B
STU01292,17,Male,2.36,74.6,8.2,3,3.2,3.07,Yes,Hybrid,Average,Excellent,Yes,2,High,4.4,A
STU01293,17,Female,1.88,80.2,7.8,6.8,3.4,2.39,No,Hybrid,Average,Good,No,0,Middle,6,C
STU01294,19,Male,7.95,66,8.6,2.3,5.5,3.67,Yes,Offline,Average,Good,Yes,1,Middle,5.4,A
STU01295,19,Female,5.2,88.8,8.1,6.1,2,2.82,No,Hybrid,Average,Good,No,1,Middle,8.3,A
STU01296,17,Male,8.27,78.4,5.8,8.5,5.9,3.08,Yes,Offline,Poor,Average,Yes,0,Middle,5,A
STU01297,19,Male,7.37,87.7,7.3,7,3.1,3.02,Yes,Offline,Average,Average,Yes,1,Middle,2,A
STU01298,18,Male,3.16,87.4,5.3,5.2,3.8,3.37,Yes,Online,Average,Good,Yes,2,High,8,C
STU01299,20,Female,1.29,79.7,8.8,5.4,6.6,3.27,No,Hybrid,Poor,Average,No,1,High,5.4,B
STU01300,20,Male,9.14,85.4,7.2,2.7,3.7,3.32,Yes,Offline,Poor,Poor,No,2,High,6.9,A
STU01301,20,Male,4.19,66.2,6.5,5.1,1.1,2.42,No,Online,Good,Poor,No,0,Middle,4.1,B
STU01302,18,Non-Binary,2.71,75,7.1,3.9,2.8,3.68,No,Online,Average,Good,Yes,1,Middle,6.5,B
STU01303,23,Female,6.38,61.9,5.8,3.4,4.9,3.22,No,Online,Average,Average,No,0,High,4.1,A
STU01304,19,Male,5.27,89.4,7.2,5.5,4.5,3.04,No,Online,Poor,Good,No,1,Middle,8.7,B
STU01305,21,Male,3.66,85.9,8.9,1.8,4.5,2.79,No,Hybrid,Poor,Average,Yes,4,Middle,4.2,B
STU01306,19,Female,4.31,93.7,6.5,2.9,6.2,3.6,Yes,Offline,Average,Good,Yes,3,Middle,8.3,A
STU01307,17,Male,5.32,93,7.3,4.5,2.5,2.87,No,Hybrid,Average,Good,Yes,2,High,4.5,A
STU01308,22,Male,5.15,95.1,6.9,5.6,4,3.19,No,Offline,Average,Good,No,3,Middle,5.2,A
STU01309,24,Female,6.51,78.3,7.8,6.2,5.1,3.13,No,Offline,Good,Average,No,2,Middle,6.3,A
STU01310,24,Female,4.29,65.9,8.4,8.1,1.2,3.45,No,Hybrid,Poor,Excellent,No,0,High,4,B
STU01311,20,Female,4.31,76.3,4.5,5.5,4,3.78,Yes,Online,Good,Excellent,Yes,3,Middle,5.9,B
STU01312,19,Male,6.2,100,6.9,3.2,5.5,1.7,No,Hybrid,Poor,Excellent,Yes,1,Middle,3.8,A
STU01313,21,Male,5.63,85.5,5.7,4.3,3.7,3.42,No,Hybrid,Average,Excellent,No,2,Middle,3.6,A
STU01314,17,Female,7.19,91.5,5.9,3.4,3.1,2.73,Yes,Offline,Average,Good,Yes,2,Middle,4.1,A
STU01315,18,Male,4.5,87.6,7.9,6.8,3.2,3.25,No,Offline,Average,Good,No,1,Low,4.4,A
STU01316,23,Female,4.8,85.8,8.8,4.7,3.4,3.29,No,Online,Average,Good,No,3,Middle,4.5,A
STU01317,18,Female,2.69,77.1,6.3,7.2,3,2.48,Yes,Offline,Average,Good,Yes,0,Middle,5.7,D
STU01318,21,Male,8,69.4,8.1,6.2,1.8,3.26,Yes,Offline,Poor,Excellent,No,3,Middle,3.6,A
STU01319,17,Female,2.21,88.7,5.4,2.8,3.8,2.79,No,Offline,Poor,Good,No,1,High,2.1,C
STU01320,20,Female,5.4,71.5,7.3,5.6,3.5,2.4,No,Online,Average,Excellent,Yes,1,Middle,6.2,B
STU01321,19,Female,3.22,96.1,7.4,7,2.9,3.19,Yes,Online,Average,Average,No,3,High,6.9,B
STU01322,17,Male,5.67,85.6,5.9,3.4,2.6,3.45,No,Hybrid,Average,Excellent,Yes,2,Middle,3.7,A
STU01323,24,Male,6.49,86.7,7.9,2.7,7.8,2.64,No,Offline,Good,Good,No,3,Middle,1.7,A
STU01324,23,Female,1.72,80.5,8,3.1,3.1,2.9,No,Offline,Average,Good,No,2,Low,6.2,B
STU01325,18,Male,4.58,63.8,6.6,4.2,5.4,2.57,No,Hybrid,Average,Average,No,3,Low,3.9,B
STU01326,23,Non-Binary,1.49,71.8,6.3,4.1,3.6,3.85,No,Offline,Average,Good,No,2,High,5.1,B
STU01327,23,Male,7.81,89.4,8,6.1,4.2,2.72,No,Offline,Average,Excellent,No,1,Low,5.3,A
STU01328,21,Female,4.11,68.1,8,6.4,3.5,2.64,Yes,Offline,Poor,Average,Yes,3,High,6.2,B
STU01329,21,Male,1.85,68.6,7.6,2.3,5.4,3.59,Yes,Offline,Good,Good,Yes,1,Low,6,B
STU01330,19,Female,3.6,94.6,8.5,3.3,2.4,2.88,No,Offline,Average,Average,Yes,1,High,4.5,A
STU01331,21,Male,7.62,60,7.3,5.4,3.9,3.49,Yes,Hybrid,Average,Excellent,Yes,2,Middle,4.6,B
STU01332,21,Male,7.98,79.4,7.3,7.7,3.6,2.91,No,Hybrid,Poor,Good,Yes,1,Middle,5.4,A
STU01333,17,Male,7.54,83.7,6.5,5.5,2.3,3.13,No,Offline,Poor,Average,Yes,3,Low,3.8,A
STU01334,24,Female,3.43,99.2,7.5,8.4,4.7,2.55,No,Offline,Poor,Average,No,0,Middle,4.9,C
STU01335,20,Male,4.7,90.5,7.4,5.4,2.9,2.86,Yes,Online,Average,Good,No,2,Low,4.5,A
STU01336,19,Female,8.27,84.5,9.2,7.5,3.7,2.45,Yes,Offline,Average,Poor,Yes,3,Middle,2.5,A
STU01337,17,Female,3.54,63.3,8.4,6.5,5.2,1.89,No,Online,Good,Good,No,1,Middle,6.3,D
STU01338,20,Male,4.33,77.6,6.5,4.4,4.9,2.78,Yes,Online,Good,Excellent,Yes,2,Middle,2.1,A
STU01339,23,Female,3.09,63.7,5.7,4,4.9,3.71,Yes,Hybrid,Good,Excellent,No,2,High,3.7,B
STU01340,17,Male,2.67,82.8,5.7,5.4,4.1,2.74,Yes,Hybrid,Average,Poor,No,1,Middle,4.8,C
STU01341,22,Non-Binary,7.41,66.8,6.9,3.9,4.3,2.5,No,Hybrid,Average,Excellent,Yes,2,Low,2.2,A
STU01342,17,Female,6.26,89.9,6,4.1,3.3,2.91,No,Hybrid,Poor,Good,No,2,Middle,5.9,A
STU01343,21,Male,5.9,86.4,6,3.1,4.5,2.92,Yes,Offline,Poor,Average,Yes,2,High,6.1,B
STU01344,20,Male,6.16,75,6.2,5.1,3.1,2.71,No,Online,Poor,Poor,Yes,2,Low,5.6,A
STU01345,19,Male,7.04,84.3,6.9,5.2,4.4,3.07,Yes,Online,Poor,Average,Yes,3,Middle,3.5,A
STU01346,19,Non-Binary,8.02,82.3,5.5,1,2.4,2.44,Yes,Hybrid,Average,Excellent,No,1,Low,3.4,A
STU01347,20,Male,4.99,81.3,5.5,4.8,2.9,3.17,No,Hybrid,Average,Poor,No,1,Low,5.3,A
STU01348,21,Female,4.32,80.4,7.7,5.7,4.1,3.42,Yes,Offline,Average,Average,No,1,Middle,4.6,B
STU01349,18,Male,2.95,87.4,6.7,7.1,4.3,3.58,No,Offline,Good,Good,No,0,Middle,5.9,C
STU01350,17,Female,7.16,80.9,7.1,4.1,6,2.7,No,Offline,Good,Good,Yes,4,Middle,1,A
STU01351,21,Male,3.97,76.6,8.9,2.6,2.4,2.36,Yes,Offline,Good,Good,No,3,Middle,4.7,A
STU01352,22,Female,2.01,83.9,6,4.3,3.8,3.18,Yes,Offline,Poor,Good,Yes,0,Low,6.3,B
STU01353,24,Female,4.46,73.5,7,4.3,4.7,3.42,Yes,Online,Poor,Poor,Yes,2,Middle,4.4,B
STU01354,23,Female,5.05,92.1,9.5,3.4,6.3,3.63,No,Online,Poor,Excellent,No,1,Middle,5.5,A
STU01355,20,Male,6.67,88.2,9,3.9,2.7,3.41,No,Offline,Average,Average,Yes,2,Middle,4.4,A
STU01356,24,Male,7.01,60.4,8.5,2.9,5.6,2.59,Yes,Offline,Average,Good,Yes,1,Low,2.8,A
STU01357,17,Male,3.54,77.5,5.1,3.8,5.2,3.31,Yes,Online,Average,Good,No,2,Middle,5.1,C
STU01358,19,Female,3.4,79,6.2,6.2,5.6,2.92,No,Hybrid,Average,Average,No,0,Middle,4,C
STU01359,23,Male,4.34,79.6,7.2,3.8,6.1,2.33,Yes,Offline,Average,Excellent,No,1,Low,7.3,B
